datetime,humidity,pressure,weather_description,wind_direction,wind_speed,temperature
2013-05-20 03:00:00,71.0,1024.0,19,0.0,0.0,287.63
2013-05-20 04:00:00,81.0,1025.0,17,180.0,1.0,286.9
2013-05-20 05:00:00,81.0,1025.0,17,0.0,0.0,286.63
2013-05-20 06:00:00,87.0,1026.0,17,0.0,0.0,285.93
2013-05-20 07:00:00,87.0,1026.0,17,0.0,0.0,285.57
2013-05-20 08:00:00,67.0,1026.0,17,0.0,0.0,285.21
2013-05-20 09:00:00,87.0,1027.0,17,0.0,0.0,284.59
2013-05-20 10:00:00,93.0,1027.0,17,0.0,0.0,284.57
2013-05-20 11:00:00,87.0,1027.0,17,360.0,2.0,284.34
2013-05-20 12:00:00,93.0,1028.0,17,0.0,0.0,284.26
2013-05-20 13:00:00,81.0,1027.0,17,340.0,2.0,284.04
2013-05-20 14:00:00,87.0,1028.0,17,350.0,2.0,284.13
2013-05-20 15:00:00,76.0,1028.0,17,340.0,1.0,284.47
2013-05-20 16:00:00,76.0,1030.0,17,0.0,0.0,284.98
2013-05-20 17:00:00,81.0,1030.0,17,50.0,1.0,285.57
2013-05-20 18:00:00,81.0,1029.0,17,310.0,3.0,286.17
2013-05-20 19:00:00,76.0,1030.0,17,180.0,2.0,286.44
2013-05-20 20:00:00,59.0,1029.0,17,0.0,1.0,288.41
2013-05-20 21:00:00,65.0,1030.0,17,5.0,2.0,288.375
2013-05-20 22:00:00,71.0,1031.0,17,10.0,3.0,288.34
2013-05-20 23:00:00,71.0,1030.0,17,30.0,3.0,289.12
2013-05-21 00:00:00,59.0,1030.0,17,0.0,0.0,290.36
2013-05-21 01:00:00,55.0,1030.0,19,360.0,3.0,290.15
2013-05-21 02:00:00,62.0,1029.0,17,30.0,2.0,289.87
2013-05-21 03:00:00,71.0,1029.0,17,20.0,1.0,288.85
2013-05-21 04:00:00,76.0,1029.0,0,0.0,0.0,287.39
2013-05-21 05:00:00,58.0,1048.0,19,270.0,0.0,286.15
2013-05-21 06:00:00,93.0,1029.0,21,0.0,0.0,284.79
2013-05-21 07:00:00,93.0,1029.0,21,0.0,0.0,284.03
2013-05-21 08:00:00,100.0,1029.0,21,0.0,0.0,283.37
2013-05-21 09:00:00,93.0,1029.0,0,0.0,0.0,282.86
2013-05-21 10:00:00,93.0,1029.0,21,0.0,0.0,282.35
2013-05-21 11:00:00,93.0,1028.0,0,0.0,0.0,282.01
2013-05-21 12:00:00,81.0,1027.0,0,40.0,1.0,282.16
2013-05-21 13:00:00,93.0,1027.0,17,0.0,0.0,282.66
2013-05-21 14:00:00,100.0,1027.0,17,190.0,2.0,282.81
2013-05-21 15:00:00,100.0,1027.0,17,0.0,0.0,283.4
2013-05-21 16:00:00,93.0,1026.0,17,0.0,0.0,284.28
2013-05-21 17:00:00,81.0,1026.0,17,60.0,1.0,285.15
2013-05-21 18:00:00,71.0,1024.0,17,0.0,0.0,286.22
2013-05-21 19:00:00,71.0,1024.0,17,160.0,1.0,287.15
2013-05-21 20:00:00,63.0,1022.0,19,0.0,1.0,288.37
2013-05-21 21:00:00,63.0,1021.0,21,0.0,1.0,290.02
2013-05-21 22:00:00,48.0,1021.0,21,240.0,3.0,291.07
2013-05-21 23:00:00,48.0,1020.0,21,200.0,2.0,291.97
2013-05-22 00:00:00,45.0,1018.0,21,240.0,4.0,292.13
2013-05-22 01:00:00,48.0,1017.0,21,190.0,2.0,291.4
2013-05-22 02:00:00,45.0,1016.0,21,180.0,3.0,290.44
2013-05-22 03:00:00,67.0,1016.0,21,40.0,3.0,288.39
2013-05-22 04:00:00,66.0,1016.0,21,40.0,3.0,286.63
2013-05-22 05:00:00,71.0,1015.0,21,50.0,1.0,285.64
2013-05-22 06:00:00,76.0,1015.0,0,0.0,0.0,285.0
2013-05-22 07:00:00,87.0,1014.0,0,230.0,1.0,284.56
2013-05-22 08:00:00,93.0,1014.0,17,240.0,1.0,283.88
2013-05-22 09:00:00,76.0,1013.0,11,320.0,2.0,283.21
2013-05-22 10:00:00,87.0,1012.0,14,320.0,3.0,282.52
2013-05-22 11:00:00,81.0,1012.0,14,230.0,2.0,281.83
2013-05-22 12:00:00,81.0,1012.0,11,160.0,2.0,281.22
2013-05-22 13:00:00,87.0,1012.0,14,170.0,4.0,280.86
2013-05-22 14:00:00,87.0,1011.0,14,0.0,2.0,280.75
2013-05-22 15:00:00,93.0,1011.0,14,150.0,2.0,280.87
2013-05-22 16:00:00,87.0,1011.0,17,180.0,3.0,281.09
2013-05-22 17:00:00,81.0,1010.0,14,160.0,3.0,281.55
2013-05-22 18:00:00,87.0,1010.0,14,150.0,2.0,282.24
2013-05-22 19:00:00,93.0,1009.0,14,160.0,2.0,283.43
2013-05-22 20:00:00,87.0,1009.0,17,160.0,2.0,284.19
2013-05-22 21:00:00,62.0,1010.0,0,270.0,4.0,285.37
2013-05-22 22:00:00,87.0,1009.0,11,310.0,2.0,285.33
2013-05-22 23:00:00,58.0,1009.0,0,0.0,0.0,285.64
2013-05-23 00:00:00,81.0,1009.0,17,30.0,2.0,285.84
2013-05-23 01:00:00,81.0,1009.0,0,350.0,2.0,285.55
2013-05-23 02:00:00,66.0,1010.0,0,210.0,5.0,284.68
2013-05-23 03:00:00,81.0,1009.0,17,0.0,0.0,284.0
2013-05-23 04:00:00,87.0,1011.0,17,210.0,1.0,282.89
2013-05-23 05:00:00,66.0,1011.0,17,170.0,5.0,282.36
2013-05-23 06:00:00,93.0,1012.0,17,200.0,2.0,281.96
2013-05-23 07:00:00,76.0,1012.0,11,180.0,4.0,281.59
2013-05-23 08:00:00,76.0,1012.0,14,210.0,2.0,281.34
2013-05-23 09:00:00,87.0,1012.0,17,190.0,3.0,281.15
2013-05-23 10:00:00,93.0,1013.0,17,240.0,1.0,281.02
2013-05-23 11:00:00,93.0,1012.0,17,0.0,0.0,280.92
2013-05-23 12:00:00,93.0,1012.0,14,150.0,2.0,280.59
2013-05-23 13:00:00,81.0,1012.0,11,160.0,3.0,280.38
2013-05-23 14:00:00,93.0,1012.0,14,100.0,3.0,280.1
2013-05-23 15:00:00,93.0,1011.0,14,160.0,3.0,279.99
2013-05-23 16:00:00,93.0,1012.0,17,220.0,2.0,279.97
2013-05-23 17:00:00,93.0,1012.0,0,160.0,3.0,280.34
2013-05-23 18:00:00,87.0,1012.0,17,150.0,3.0,280.61
2013-05-23 19:00:00,87.0,1012.0,17,170.0,3.0,281.09
2013-05-23 20:00:00,93.0,1013.0,0,160.0,1.0,281.72
2013-05-23 21:00:00,76.0,1013.0,17,150.0,2.0,282.53
2013-05-23 22:00:00,57.0,1013.0,11,90.0,1.0,283.37
2013-05-23 23:00:00,76.0,1013.0,11,200.0,2.0,283.45
2013-05-24 00:00:00,81.0,1013.0,17,180.0,2.0,283.77
2013-05-24 01:00:00,81.0,1014.0,17,160.0,2.0,283.98
2013-05-24 02:00:00,76.0,1013.0,17,170.0,2.0,283.74
2013-05-24 03:00:00,87.0,1015.0,0,160.0,2.0,283.06
2013-05-24 04:00:00,87.0,1015.0,0,160.0,1.0,282.32
2013-05-24 05:00:00,87.0,1014.0,0,0.0,0.0,281.83
2013-05-24 06:00:00,93.0,1015.0,2,0.0,0.0,281.22
2013-05-24 07:00:00,93.0,1014.0,0,0.0,0.0,280.56
2013-05-24 08:00:00,81.0,1014.0,14,0.0,0.0,280.36
2013-05-24 09:00:00,87.0,1015.0,17,140.0,2.0,280.22
2013-05-24 10:00:00,76.0,1015.0,17,0.0,0.0,280.45
2013-05-24 11:00:00,93.0,1014.0,17,160.0,2.0,280.37
2013-05-24 12:00:00,81.0,1015.0,11,160.0,2.0,280.26
2013-05-24 13:00:00,93.0,1015.0,14,110.0,1.0,280.07
2013-05-24 14:00:00,87.0,1016.0,17,0.0,0.0,280.22
2013-05-24 15:00:00,87.0,1016.0,17,180.0,1.0,280.87
2013-05-24 16:00:00,87.0,1016.0,17,200.0,2.0,281.84
2013-05-24 17:00:00,81.0,1016.0,17,160.0,3.0,283.21
2013-05-24 18:00:00,76.0,1016.0,0,170.0,3.0,284.48
2013-05-24 19:00:00,76.0,1015.0,17,260.0,2.0,285.52
2013-05-24 20:00:00,71.0,1017.0,17,160.0,3.0,285.62
2013-05-24 21:00:00,76.0,1017.0,17,170.0,2.0,284.78
2013-05-24 22:00:00,70.0,1017.0,17,160.0,4.0,283.99
2013-05-24 23:00:00,66.0,1016.0,11,200.0,7.0,283.42
2013-05-25 00:00:00,87.0,1017.0,0,180.0,2.0,283.5
2013-05-25 01:00:00,87.0,1017.0,0,0.0,0.0,283.85
2013-05-25 02:00:00,87.0,1017.0,0,320.0,1.0,284.01
2013-05-25 03:00:00,87.0,1017.0,21,0.0,0.0,283.56
2013-05-25 04:00:00,93.0,1016.0,19,310.0,1.0,282.87
2013-05-25 05:00:00,93.0,1016.0,17,0.0,0.0,282.2
2013-05-25 06:00:00,93.0,1017.0,17,0.0,0.0,281.95
2013-05-25 07:00:00,93.0,1017.0,0,280.0,1.0,281.62
2013-05-25 08:00:00,76.0,1015.0,0,0.0,0.0,281.21
2013-05-25 09:00:00,87.0,1016.0,2,280.0,2.0,281.07
2013-05-25 10:00:00,93.0,1016.0,19,250.0,1.0,280.92
2013-05-25 11:00:00,87.0,1016.0,21,0.0,0.0,280.82
2013-05-25 12:00:00,87.0,1016.0,0,0.0,0.0,280.76
2013-05-25 13:00:00,87.0,1016.0,17,0.0,0.0,280.87
2013-05-25 14:00:00,87.0,1017.0,17,0.0,0.0,281.33
2013-05-25 15:00:00,87.0,1017.0,17,250.0,1.0,282.18
2013-05-25 16:00:00,87.0,1018.0,17,260.0,1.0,283.37
2013-05-25 17:00:00,81.0,1018.0,17,220.0,2.0,284.41
2013-05-25 18:00:00,76.0,1017.0,17,0.0,0.0,285.3
2013-05-25 19:00:00,62.0,1017.0,0,170.0,2.0,286.6
2013-05-25 20:00:00,66.0,1018.0,17,200.0,2.0,286.76
2013-05-25 21:00:00,62.0,1018.0,17,210.0,3.0,287.43
2013-05-25 22:00:00,58.0,1018.0,0,190.0,4.0,288.85
2013-05-25 23:00:00,51.0,1018.0,19,200.0,4.0,289.43
2013-05-26 00:00:00,51.0,1018.0,0,200.0,4.0,289.69
2013-05-26 01:00:00,62.0,1018.0,17,190.0,4.0,289.15
2013-05-26 02:00:00,66.0,1018.0,0,180.0,4.0,288.1
2013-05-26 03:00:00,76.0,1018.0,19,190.0,3.0,286.9
2013-05-26 04:00:00,76.0,1018.0,17,210.0,4.0,285.62
2013-05-26 05:00:00,81.0,1018.0,17,140.0,2.0,284.91
2013-05-26 06:00:00,81.0,1019.0,17,170.0,3.0,284.36
2013-05-26 07:00:00,76.0,1018.0,17,180.0,3.0,283.84
2013-05-26 08:00:00,87.0,1018.0,17,190.0,3.0,283.52
2013-05-26 09:00:00,87.0,1018.0,17,120.0,1.0,283.3
2013-05-26 10:00:00,87.0,1018.0,17,0.0,0.0,283.14
2013-05-26 11:00:00,87.0,1018.0,17,180.0,3.0,282.98
2013-05-26 12:00:00,87.0,1018.0,17,170.0,2.0,282.79
2013-05-26 13:00:00,76.0,1017.0,17,160.0,3.0,282.65
2013-05-26 14:00:00,81.0,1017.0,0,200.0,1.0,282.74
2013-05-26 15:00:00,81.0,1017.0,17,180.0,4.0,283.21
2013-05-26 16:00:00,81.0,1018.0,17,180.0,4.0,284.09
2013-05-26 17:00:00,76.0,1018.0,17,180.0,3.0,284.93
2013-05-26 18:00:00,66.0,1018.0,17,150.0,2.0,286.03
2013-05-26 19:00:00,62.0,1018.0,17,0.0,1.0,287.04
2013-05-26 20:00:00,58.0,1018.0,0,200.0,3.0,288.31
2013-05-26 21:00:00,58.0,1018.0,17,210.0,5.0,289.16
2013-05-26 22:00:00,55.0,1018.0,0,240.0,4.0,289.86
2013-05-26 23:00:00,71.0,1018.0,19,210.0,3.0,289.95
2013-05-27 00:00:00,67.0,1018.0,2,210.0,3.0,289.69
2013-05-27 01:00:00,66.0,1018.0,19,230.0,3.0,289.18
2013-05-27 02:00:00,66.0,1017.0,21,220.0,2.0,288.58
2013-05-27 03:00:00,71.0,1017.0,21,220.0,2.0,287.81
2013-05-27 04:00:00,87.0,1017.0,17,0.0,0.0,286.69
2013-05-27 05:00:00,87.0,1017.0,19,0.0,0.0,285.91
2013-05-27 06:00:00,87.0,1016.0,17,350.0,1.0,284.92
2013-05-27 07:00:00,93.0,1016.0,0,0.0,0.0,284.01
2013-05-27 08:00:00,93.0,1015.0,17,20.0,1.0,283.48
2013-05-27 09:00:00,93.0,1016.0,17,0.0,0.0,283.24
2013-05-27 10:00:00,93.0,1016.0,0,40.0,3.0,283.17
2013-05-27 11:00:00,87.0,1015.0,19,30.0,2.0,283.07
2013-05-27 12:00:00,93.0,1015.0,0,0.0,0.0,282.96
2013-05-27 13:00:00,93.0,1015.0,11,0.0,2.0,282.92
2013-05-27 14:00:00,93.0,1016.0,0,0.0,0.0,283.08
2013-05-27 15:00:00,93.0,1015.0,17,0.0,0.0,283.45
2013-05-27 16:00:00,93.0,1017.0,0,50.0,1.0,283.85
2013-05-27 17:00:00,87.0,1016.0,11,0.0,0.0,284.38
2013-05-27 18:00:00,87.0,1017.0,17,0.0,0.0,285.43
2013-05-27 19:00:00,77.0,1016.0,11,0.0,0.0,286.94
2013-05-27 20:00:00,77.0,1016.0,17,0.0,1.0,287.6
2013-05-27 21:00:00,93.0,1016.0,17,210.0,2.0,288.18
2013-05-27 22:00:00,82.0,1017.0,17,190.0,6.0,289.55
2013-05-27 23:00:00,67.0,1017.0,0,220.0,5.0,290.04
2013-05-28 00:00:00,63.0,1016.0,0,260.0,4.0,289.67
2013-05-28 01:00:00,82.0,1017.0,0,200.0,6.0,289.55
2013-05-28 02:00:00,87.0,1016.0,17,190.0,4.0,289.12
2013-05-28 03:00:00,82.0,1016.0,0,220.0,6.0,288.02
2013-05-28 04:00:00,76.0,1016.0,0,220.0,4.0,286.91
2013-05-28 05:00:00,81.0,1017.0,0,210.0,5.0,286.14
2013-05-28 06:00:00,81.0,1017.0,0,220.0,4.0,285.6
2013-05-28 07:00:00,93.0,1016.0,21,180.0,3.0,285.09
2013-05-28 08:00:00,76.0,1015.0,17,160.0,2.0,284.81
2013-05-28 09:00:00,93.0,1015.0,14,0.0,0.0,284.52
2013-05-28 10:00:00,81.0,1014.0,2,120.0,1.0,284.08
2013-05-28 11:00:00,81.0,1013.0,2,0.0,0.0,283.35
2013-05-28 12:00:00,84.0,1012.0,19,60.0,1.0,283.275
2013-05-28 13:00:00,87.0,1012.0,19,120.0,2.0,283.2
2013-05-28 14:00:00,87.0,1011.0,0,0.0,0.0,283.61
2013-05-28 15:00:00,87.0,1011.0,2,0.0,0.0,284.23
2013-05-28 16:00:00,87.0,1010.0,17,0.0,0.0,284.59
2013-05-28 17:00:00,87.0,1009.0,17,80.0,2.0,285.46
2013-05-28 18:00:00,87.0,1008.0,17,0.0,0.0,286.81
2013-05-28 19:00:00,87.0,1008.0,17,100.0,2.0,287.22
2013-05-28 20:00:00,93.0,1008.0,17,110.0,2.0,287.52
2013-05-28 21:00:00,93.0,1007.0,17,0.0,0.0,287.49
2013-05-28 22:00:00,87.0,1007.0,17,140.0,3.0,287.42
2013-05-28 23:00:00,93.0,1008.0,17,160.0,2.0,287.38
2013-05-29 00:00:00,87.0,1007.0,17,180.0,4.0,287.61
2013-05-29 01:00:00,87.0,1007.0,17,190.0,4.0,287.59
2013-05-29 02:00:00,93.0,1007.0,14,150.0,1.0,287.01
2013-05-29 03:00:00,93.0,1007.0,14,0.0,0.0,286.52
2013-05-29 04:00:00,77.0,1007.0,17,190.0,1.0,286.07
2013-05-29 05:00:00,93.0,1008.0,17,0.0,0.0,285.75
2013-05-29 06:00:00,87.0,1009.0,17,200.0,5.0,285.51
2013-05-29 07:00:00,82.0,1009.0,17,170.0,2.0,285.25
2013-05-29 08:00:00,82.0,1009.0,17,195.0,2.0,284.875
2013-05-29 09:00:00,82.0,1010.0,11,220.0,2.0,284.5
2013-05-29 10:00:00,93.0,1010.0,17,210.0,1.0,284.12
2013-05-29 11:00:00,87.0,1011.0,17,200.0,3.0,283.9
2013-05-29 12:00:00,93.0,1011.0,17,170.0,3.0,283.83
2013-05-29 13:00:00,93.0,1011.0,17,180.0,4.0,283.82
2013-05-29 14:00:00,81.0,1011.0,17,170.0,5.0,284.06
2013-05-29 15:00:00,87.0,1011.0,11,160.0,2.0,284.46
2013-05-29 16:00:00,76.0,1011.0,17,180.0,6.0,285.11
2013-05-29 17:00:00,87.0,1012.0,17,200.0,4.0,285.99
2013-05-29 18:00:00,76.0,1012.0,17,210.0,1.0,286.91
2013-05-29 19:00:00,81.0,1013.0,17,180.0,3.0,287.4
2013-05-29 20:00:00,76.0,1013.0,17,180.0,4.0,287.17
2013-05-29 21:00:00,76.0,1013.0,17,230.0,6.0,287.8
2013-05-29 22:00:00,87.0,1013.0,0,200.0,7.0,288.9
2013-05-29 23:00:00,71.0,1013.0,17,200.0,8.0,288.88
2013-05-30 00:00:00,67.0,1013.0,0,230.0,5.0,288.31
2013-05-30 01:00:00,71.0,1013.0,19,210.0,6.0,287.72
2013-05-30 02:00:00,66.0,1012.0,2,200.0,8.0,287.36
2013-05-30 03:00:00,71.0,1011.0,21,220.0,5.0,286.89
2013-05-30 04:00:00,76.0,1011.0,19,200.0,4.0,286.16
2013-05-30 05:00:00,87.0,1011.0,19,210.0,3.0,285.49
2013-05-30 06:00:00,87.0,1009.0,17,0.0,0.0,284.88
2013-05-30 07:00:00,87.0,1009.0,0,0.0,0.0,284.54
2013-05-30 08:00:00,87.0,1009.0,17,0.0,0.0,284.28
2013-05-30 09:00:00,87.0,1008.0,17,0.0,0.0,283.97
2013-05-30 10:00:00,87.0,1007.0,17,0.0,0.0,283.6
2013-05-30 11:00:00,87.0,1007.0,17,0.0,0.0,283.4
2013-05-30 12:00:00,93.0,1007.0,17,250.0,1.0,283.16
2013-05-30 13:00:00,87.0,1006.0,17,220.0,3.0,282.89
2013-05-30 14:00:00,93.0,1006.0,11,290.0,1.0,282.83
2013-05-30 15:00:00,87.0,1006.0,11,0.0,0.0,283.24
2013-05-30 16:00:00,81.0,1007.0,17,0.0,0.0,284.11
2013-05-30 17:00:00,82.0,1006.0,17,330.0,3.0,285.92
2013-05-30 18:00:00,82.0,1007.0,17,280.0,2.0,285.87
2013-05-30 19:00:00,87.0,1008.0,17,340.0,2.0,286.7
2013-05-30 20:00:00,87.0,1009.0,11,340.0,2.0,286.58
2013-05-30 21:00:00,82.0,1010.0,0,180.0,4.0,287.19
2013-05-30 22:00:00,82.0,1011.0,15,190.0,3.0,286.82
2013-05-30 23:00:00,76.0,1011.0,17,360.0,2.0,286.97
2013-05-31 00:00:00,55.0,1012.0,2,220.0,9.0,286.55
2013-05-31 01:00:00,58.0,1013.0,19,200.0,8.0,285.94
2013-05-31 02:00:00,93.0,1013.0,14,0.0,0.0,285.56
2013-05-31 03:00:00,87.0,1013.0,14,40.0,2.0,285.03
2013-05-31 04:00:00,76.0,1014.0,17,210.0,5.0,284.34
2013-05-31 05:00:00,66.0,1034.0,19,270.0,0.0,284.17
2013-05-31 06:00:00,87.0,1015.0,17,110.0,2.0,284.0
2013-05-31 07:00:00,71.0,1015.0,11,180.0,2.0,283.77
2013-05-31 08:00:00,76.0,1016.0,17,180.0,4.0,283.5
2013-05-31 09:00:00,87.0,1017.0,21,180.0,4.0,283.05
2013-05-31 10:00:00,76.0,1017.0,0,170.0,4.0,282.62
2013-05-31 11:00:00,76.0,1017.0,2,170.0,4.0,282.28
2013-05-31 12:00:00,87.0,1017.0,0,180.0,4.0,282.12
2013-05-31 13:00:00,87.0,1018.0,19,180.0,4.0,282.23
2013-05-31 14:00:00,76.0,1018.0,17,150.0,3.0,282.68
2013-05-31 15:00:00,71.0,1019.0,17,170.0,4.0,283.34
2013-05-31 16:00:00,71.0,1019.0,17,160.0,5.0,284.1
2013-05-31 17:00:00,71.0,1020.0,17,170.0,4.0,285.24
2013-05-31 18:00:00,76.0,1020.0,17,180.0,5.0,286.72
2013-05-31 19:00:00,62.0,1020.0,4,180.0,7.0,287.85
2013-05-31 20:00:00,81.0,1022.0,17,190.0,5.0,288.19
2013-05-31 21:00:00,81.0,1021.0,17,190.0,5.0,288.21
2013-05-31 22:00:00,71.0,1022.0,0,200.0,7.0,288.66
2013-05-31 23:00:00,54.0,1041.0,0,270.0,0.0,288.63
2013-06-01 00:00:00,54.0,1041.0,0,270.0,0.0,288.08
2013-06-01 01:00:00,58.0,1041.0,0,270.0,0.0,287.54
2013-06-01 02:00:00,58.0,1042.0,0,270.0,0.0,287.15
2013-06-01 03:00:00,71.0,1023.0,17,200.0,5.0,286.58
2013-06-01 04:00:00,76.0,1023.0,17,190.0,5.0,285.8
2013-06-01 05:00:00,76.0,1023.0,17,130.0,3.0,285.15
2013-06-01 06:00:00,81.0,1025.0,0,0.0,0.0,284.45
2013-06-01 07:00:00,87.0,1025.0,21,190.0,2.0,283.85
2013-06-01 08:00:00,93.0,1025.0,19,180.0,2.0,283.39
2013-06-01 09:00:00,81.0,1025.0,17,0.0,0.0,283.29
2013-06-01 10:00:00,76.0,1025.0,17,180.0,3.0,283.18
2013-06-01 11:00:00,87.0,1026.0,17,0.0,0.0,283.1
2013-06-01 12:00:00,76.0,1026.0,17,0.0,1.0,282.97
2013-06-01 13:00:00,76.0,1026.0,17,160.0,1.0,282.98
2013-06-01 14:00:00,87.0,1027.0,17,0.0,0.0,283.33
2013-06-01 15:00:00,81.0,1027.0,17,100.0,2.0,284.11
2013-06-01 16:00:00,71.0,1027.0,17,160.0,1.0,285.26
2013-06-01 17:00:00,71.0,1028.0,17,0.0,0.0,286.02
2013-06-01 18:00:00,58.0,1028.0,0,0.0,2.0,287.2
2013-06-01 19:00:00,66.0,1029.0,17,0.0,0.0,288.34
2013-06-01 20:00:00,62.0,1028.0,17,0.0,0.0,289.13
2013-06-01 21:00:00,54.0,1028.0,17,0.0,0.0,289.63
2013-06-01 22:00:00,44.0,1028.0,17,200.0,2.0,290.37
2013-06-01 23:00:00,44.0,1028.0,17,230.0,2.0,290.91
2013-06-02 00:00:00,42.0,1027.0,17,100.0,1.0,291.22
2013-06-02 01:00:00,45.0,1027.0,17,20.0,1.0,291.36
2013-06-02 02:00:00,48.0,1026.0,0,360.0,2.0,291.07
2013-06-02 03:00:00,51.0,1026.0,0,340.0,2.0,290.12
2013-06-02 04:00:00,66.0,1026.0,21,0.0,0.0,288.17
2013-06-02 05:00:00,81.0,1026.0,21,0.0,0.0,286.03
2013-06-02 06:00:00,81.0,1026.0,21,30.0,1.0,285.04
2013-06-02 07:00:00,81.0,1026.0,21,0.0,0.0,284.16
2013-06-02 08:00:00,76.0,1025.0,21,30.0,2.0,283.57
2013-06-02 09:00:00,87.0,1025.0,21,0.0,0.0,283.48
2013-06-02 10:00:00,87.0,1025.0,0,0.0,0.0,283.56
2013-06-02 11:00:00,93.0,1025.0,17,0.0,0.0,283.59
2013-06-02 12:00:00,93.0,1024.0,17,0.0,0.0,283.44
2013-06-02 13:00:00,93.0,1024.0,17,0.0,0.0,283.45
2013-06-02 14:00:00,81.0,1024.0,17,0.0,0.0,283.84
2013-06-02 15:00:00,71.0,1024.0,0,0.0,0.0,284.97
2013-06-02 16:00:00,66.0,1024.0,2,0.0,0.0,286.57
2013-06-02 17:00:00,55.0,1024.0,21,210.0,1.0,288.24
2013-06-02 18:00:00,52.0,1022.0,0,190.0,2.0,289.85
2013-06-02 19:00:00,48.0,1022.0,0,170.0,3.0,291.46
2013-06-02 20:00:00,48.0,1022.0,17,210.0,1.0,292.5
2013-06-02 21:00:00,45.0,1021.0,17,200.0,2.0,293.35
2013-06-02 22:00:00,45.0,1021.0,0,200.0,3.0,293.94
2013-06-02 23:00:00,43.0,1021.0,0,210.0,3.0,294.26
2013-06-03 00:00:00,48.0,1020.0,0,10.0,4.0,293.76
2013-06-03 01:00:00,52.0,1020.0,17,20.0,5.0,292.94
2013-06-03 02:00:00,55.0,1020.0,0,30.0,4.0,291.98
2013-06-03 03:00:00,55.0,1019.0,21,20.0,4.0,290.64
2013-06-03 04:00:00,54.0,1019.0,21,10.0,4.0,289.05
2013-06-03 05:00:00,58.0,1019.0,21,30.0,5.0,288.04
2013-06-03 06:00:00,58.0,1019.0,21,30.0,4.0,287.5
2013-06-03 07:00:00,66.0,1019.0,19,40.0,4.0,287.05
2013-06-03 08:00:00,66.0,1019.0,17,20.0,3.0,286.5
2013-06-03 09:00:00,76.0,1019.0,17,0.0,0.0,286.21
2013-06-03 10:00:00,81.0,1020.0,17,0.0,0.0,285.8
2013-06-03 11:00:00,81.0,1019.0,0,0.0,0.0,285.19
2013-06-03 12:00:00,76.0,1019.0,17,10.0,4.0,284.76
2013-06-03 13:00:00,81.0,1020.0,17,10.0,1.0,284.51
2013-06-03 14:00:00,87.0,1019.0,17,340.0,2.0,284.63
2013-06-03 15:00:00,87.0,1020.0,17,0.0,0.0,285.16
2013-06-03 16:00:00,81.0,1019.0,19,0.0,2.0,286.03
2013-06-03 17:00:00,81.0,1020.0,17,0.0,0.0,287.16
2013-06-03 18:00:00,82.0,1020.0,17,0.0,0.0,288.65
2013-06-03 19:00:00,71.0,1020.0,17,0.0,0.0,289.75
2013-06-03 20:00:00,63.0,1020.0,17,60.0,1.0,290.45
2013-06-03 21:00:00,63.0,1020.0,0,230.0,1.0,291.21
2013-06-03 22:00:00,55.0,1020.0,0,200.0,2.0,291.88
2013-06-03 23:00:00,55.0,1020.0,17,220.0,3.0,292.64
2013-06-04 00:00:00,52.0,1019.0,17,250.0,1.0,292.87
2013-06-04 01:00:00,55.0,1019.0,17,210.0,2.0,292.93
2013-06-04 02:00:00,55.0,1019.0,17,220.0,1.0,292.72
2013-06-04 03:00:00,55.0,1019.0,0,0.0,0.0,291.83
2013-06-04 04:00:00,67.0,1019.0,21,170.0,1.0,290.51
2013-06-04 05:00:00,87.0,1019.0,21,0.0,0.0,288.53
2013-06-04 06:00:00,81.0,1020.0,21,200.0,1.0,287.07
2013-06-04 07:00:00,87.0,1020.0,21,0.0,0.0,286.18
2013-06-04 08:00:00,93.0,1020.0,21,0.0,0.0,285.48
2013-06-04 09:00:00,93.0,1020.0,21,210.0,1.0,284.68
2013-06-04 10:00:00,93.0,1020.0,0,200.0,2.0,284.06
2013-06-04 11:00:00,100.0,1020.0,17,200.0,2.0,283.35
2013-06-04 12:00:00,87.0,1019.0,0,0.0,0.0,283.02
2013-06-04 13:00:00,81.0,1019.0,17,160.0,2.0,282.9
2013-06-04 14:00:00,81.0,1020.0,17,170.0,3.0,283.48
2013-06-04 15:00:00,81.0,1020.0,17,0.0,0.0,284.34
2013-06-04 16:00:00,87.0,1021.0,17,190.0,1.0,285.19
2013-06-04 17:00:00,82.0,1020.0,0,250.0,3.0,286.27
2013-06-04 18:00:00,81.0,1022.0,17,0.0,0.0,287.41
2013-06-04 19:00:00,63.0,1020.0,19,0.0,1.0,288.81
2013-06-04 20:00:00,82.0,1021.0,17,220.0,2.0,290.3
2013-06-04 21:00:00,67.0,1021.0,21,220.0,1.0,291.71
2013-06-04 22:00:00,63.0,1020.0,21,0.0,0.0,292.81
2013-06-04 23:00:00,56.0,1020.0,21,220.0,3.0,293.85
2013-06-05 00:00:00,46.0,1019.0,21,190.0,2.0,294.26
2013-06-05 01:00:00,40.0,1019.0,21,280.0,1.0,294.55
2013-06-05 02:00:00,40.0,1019.0,21,220.0,2.0,293.99
2013-06-05 03:00:00,55.0,1019.0,21,40.0,3.0,292.78
2013-06-05 04:00:00,67.0,1020.0,21,10.0,3.0,291.05
2013-06-05 05:00:00,82.0,1020.0,21,0.0,0.0,289.07
